"FACILITY_DOCUMENT_ID","DOCUMENT_ID","CWNS_ID","FACILITY_ID","STATE_CODE","DOCUMENT_TYPE_ID","DOCUMENT_TYPE","PUBLISHED_DATE","BASE_MONTH_COST_INFO","CERT_FLAG","SELF_CERT_FLAG","AGE_CERT"
30251,16552,"39001610001",1080918,OH,"3",CWSRF Loan Pre-applications/Final Applications,2021-08-25,2021-08-01,,,
30265,16565,"05000461001",1105250,AR,"2",Non-CWSRF Governmental Loan and Grant Applications,2022-10-28,2022-10-01,,,
30484,16656,"39009149001",1081718,OH,"3",CWSRF Loan Pre-applications/Final Applications,2020-08-19,2020-08-01,,,
30511,16669,"21000600001",3321334,KY,"3",CWSRF Loan Pre-applications/Final Applications,2002-05-15,2011-01-01,,,Y
30522,16672,"39000000241",3613061,OH,"3",CWSRF Loan Pre-applications/Final Applications,2022-08-30,2022-08-01,,,
30602,16695,"05000701001",1105497,AR,"3",CWSRF Loan Pre-applications/Final Applications,2022-05-09,2022-05-01,,,
30637,16714,"21000074001",1139539,KY,"3",CWSRF Loan Pre-applications/Final Applications,2013-01-16,2018-12-01,,,Y
30666,16729,"23000102001",1142541,ME,"21",Facility Plan or Preliminary Engineering Report ,2023-03-01,2022-08-01,,,
26627,14787,"13000000586",3610607,GA,"20",CIP or Master Plan,2021-05-01,2020-01-01,,,
26616,14791,"06000000299",3612632,CA,"101c",CWNS ID-Specific Output to State-Specific Approach,2023-03-24,2022-01-01,,,
26624,14791,"06000000298",3612631,CA,"101c",CWNS ID-Specific Output to State-Specific Approach,2023-03-24,2022-01-01,,,
26606,14791,"06000000297",3612630,CA,"101c",CWNS ID-Specific Output to State-Specific Approach,2023-03-24,2022-01-01,,,
26724,14842,"34001285011",3041068,NJ,"23",Final Engineer's Estimate/Lowest Bids,2022-09-13,2022-09-01,,,
26830,14866,"55000000240",3612677,WI,"41",Section 319 Funded or EPA Reviewed Watershed-Based Plans,2020-04-01,2020-04-01,,,
30696,16740,"13000207002",1109237,GA,"74",Asset Management Plan with Costs,2023-04-13,2017-01-01,,,
30700,16740,"13000000572",3610455,GA,"74",Asset Management Plan with Costs,2023-04-13,2017-01-01,,,
31652,16740,"13000207001",1109236,GA,"74",Asset Management Plan with Costs,2023-04-13,2017-01-01,,,
30724,16752,"21000225002",1139656,KY,"3",CWSRF Loan Pre-applications/Final Applications,2002-05-24,2010-10-01,,,Y
30740,16762,"13000000321",3607252,GA,"71",Small Community Form,2023-04-13,2023-04-13,,,
30742,16764,"21000225002",1139656,KY,"96",Excel Spreadsheet Annotations,2023-04-13,2010-10-01,,,
30748,16773,"21000225002",1139656,KY,"96",Excel Spreadsheet Annotations,2023-04-13,2020-12-01,,,
30768,16788,"23000171001",1142604,ME,"3",CWSRF Loan Pre-applications/Final Applications,2022-03-18,2022-03-01,,,
30769,16789,"13000000397",3607606,GA,"20",CIP or Master Plan,2021-12-01,2021-12-01,,,
30787,16795,"21000017001",1139482,KY,"3",CWSRF Loan Pre-applications/Final Applications,2022-12-10,2022-12-01,,,
30813,16808,"21000018005",1139484,KY,"96",Excel Spreadsheet Annotations,2023-04-13,2022-12-01,,,
30817,16810,"21000122001",1139590,KY,"3",CWSRF Loan Pre-applications/Final Applications,2021-07-13,2021-07-01,,,
30824,16816,"21000018005",1139484,KY,"3",CWSRF Loan Pre-applications/Final Applications,2011-03-15,2012-09-01,,,Y
30830,16821,"55000000205",3611578,WI,"12a",Completed State Needs Surveys and other state forms (approved as primary),2022-06-21,2022-06-01,,,
38110,16843,"04000000164",3613564,AZ,"101d",CWNS ID-Specific Output to State-Specific Approach (approved as alternate),2023-03-13,2022-01-01,,,
35783,16843,"04000000163",3613503,AZ,"101d",CWNS ID-Specific Output to State-Specific Approach (approved as alternate),2023-03-13,2022-01-01,,,
30861,16843,"04000000158",3613123,AZ,"101d",CWNS ID-Specific Output to State-Specific Approach (approved as alternate),2023-03-13,2022-01-01,,,
30930,16861,"13000000676",3611525,GA,"71",Small Community Form,2023-03-29,2023-03-29,,,
30931,16862,"54000605003",2985718,WV,"1",CWSRF IUP/Project Priority List,2021-11-08,2021-11-01,,,
30947,16873,"21000195001",1235498,KY,"3",CWSRF Loan Pre-applications/Final Applications,2020-08-11,2020-06-01,,,
30948,16874,"54002038001",1094913,WV,"75",Small Community Form (Uploaded as attachment),2022-02-22,2022-02-01,,,
30951,16877,"21000017001",1139482,KY,"3",CWSRF Loan Pre-applications/Final Applications,2022-10-17,2022-10-01,,,
30969,16881,"21000195001",1235498,KY,"3",CWSRF Loan Pre-applications/Final Applications,2023-04-12,2022-12-01,,,
30973,16883,"21000017001",1139482,KY,"3",CWSRF Loan Pre-applications/Final Applications,2022-12-10,2022-12-01,,,
31012,16894,"34001377001",1073445,NJ,"32",Draft CSO Long-Term Control Plan (LTCP),2021-07-23,2021-07-01,,,
31120,16894,"34001223011",2996745,NJ,"32",Draft CSO Long-Term Control Plan (LTCP),2021-07-23,2021-07-01,,,
31128,16894,"34001208011",442506,NJ,"32",Draft CSO Long-Term Control Plan (LTCP),2021-07-23,2021-07-01,,,
31033,16894,"34001223001",1073372,NJ,"32",Draft CSO Long-Term Control Plan (LTCP),2021-07-23,2021-07-01,,,
31123,16894,"34001208001",1073365,NJ,"32",Draft CSO Long-Term Control Plan (LTCP),2021-07-23,2021-07-01,,,
26635,14798,"39006671001",1081469,OH,"3",CWSRF Loan Pre-applications/Final Applications,2020-08-27,2020-08-01,,,
26850,14876,"53000695004",1180835,WA,"20",CIP or Master Plan,2022-12-22,2022-12-01,,,
24135,13796,"12000017023",473261,FL,"99a",Other  Undesignated (submitted as primary),2021-11-12,2021-11-01,,,
24157,13805,"01000070001",1101902,AL,"75",Small Community Form (Uploaded as attachment),2023-03-09,2022-01-01,,,
25518,14380,"09000840005",1071876,CT,"20",CIP or Master Plan,2022-09-27,2022-09-01,,,
25546,14396,"12000108001",2857625,FL,"99a",Other  Undesignated (submitted as primary),2023-03-08,2023-03-01,,,
25606,14421,"34003259011",442593,NJ,"75",Small Community Form (Uploaded as attachment),2023-03-14,2023-03-01,,,
25620,14425,"34008511011",442406,NJ,"75",Small Community Form (Uploaded as attachment),2023-03-21,2023-02-01,,,
25622,14425,"34008511021",464335,NJ,"75",Small Community Form (Uploaded as attachment),2023-03-21,2023-02-01,,,
25623,14427,"44060006001",3540558,RI,"20",CIP or Master Plan,2022-03-01,2022-03-01,,,
25633,14430,"55000000220",3612530,WI,"41",Section 319 Funded or EPA Reviewed Watershed-Based Plans,2017-06-01,2017-06-01,,,
25677,14442,"21000203001",1139634,KY,"3",CWSRF Loan Pre-applications/Final Applications,2013-10-18,2013-10-01,,,Y
26523,14444,"55000000041",3314171,WI,"99b",Other - Undesignated (submitted as alternate),2023-01-13,2022-08-01,,,
25693,14447,"13000000745",3612344,GA,"71",Small Community Form,2023-03-24,2023-03-24,,,
25820,14489,"23000007001",1142437,ME,"20",CIP or Master Plan,2022-12-01,2022-12-01,,,
26373,14489,"23000007002",1142438,ME,"20",CIP or Master Plan,2022-12-01,2022-12-01,,,
25825,14492,"42001067001",1195567,PA,"96",Excel Spreadsheet Annotations,2023-03-10,2023-03-01,,,
25826,14493,"42001067001",1195567,PA,"20",CIP or Master Plan,2022-12-16,2022-12-01,,,
27133,14979,"01000007001",1101833,AL,"20",CIP or Master Plan,2022-10-01,2022-10-01,,,
27139,14985,"54000505001",1094737,WV,"75",Small Community Form (Uploaded as attachment),2023-03-17,2023-03-01,,,
27197,15033,"53002633001",1181099,WA,"20",CIP or Master Plan,2022-04-27,2022-04-01,,,
27193,15033,"53320000002",385156,WA,"20",CIP or Master Plan,2022-04-27,2022-04-01,,,
27230,15059,"12000084002",3508297,FL,"99a",Other  Undesignated (submitted as primary),2023-02-09,2023-02-01,,,
27267,15088,"25000029001",1092332,MA,"22",Engineer's Study,2022-10-13,2022-10-01,,,
27457,15142,"20002004155",450117,KS,"101d",CWNS ID-Specific Output to State-Specific Approach (approved as alternate),2023-03-10,2023-03-01,,,
27464,15143,"20002004161",450162,KS,"101d",CWNS ID-Specific Output to State-Specific Approach (approved as alternate),2023-03-10,2023-03-01,,,
27482,15146,"20002004175",450326,KS,"101d",CWNS ID-Specific Output to State-Specific Approach (approved as alternate),2023-03-10,2023-03-01,,,
27578,15187,"25000010001",1092315,MA,"23",Final Engineer's Estimate/Lowest Bids,2021-11-03,2021-12-01,,,
27580,15189,"25000007001",1092311,MA,"22",Engineer's Study,2019-08-01,2019-08-01,,,
27582,15191,"25000178001",1092460,MA,"22",Engineer's Study,2022-08-17,2022-08-01,,,
27680,15259,"25000379002",3600040,MA,"22",Engineer's Study,2022-10-21,2022-02-01,,,
27690,15271,"05000745001",1237668,AR,"2",Non-CWSRF Governmental Loan and Grant Applications,2022-10-27,2022-10-01,,,
27765,15282,"05000029001",1104900,AR,"2",Non-CWSRF Governmental Loan and Grant Applications,2022-10-28,2022-10-01,,,
27773,15304,"49000042001",1170397,UT,"96",Excel Spreadsheet Annotations,2023-02-28,2023-02-01,,,
28013,15422,"51000056001",1192648,VA,"2",Non-CWSRF Governmental Loan and Grant Applications,2022-12-12,2022-12-01,,,
28317,15631,"26000411001",1088499,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
28470,15631,"26003137001",1088924,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
31380,15631,"26000715001",1088623,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
28338,15631,"26004006012",2946565,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
28310,15631,"26000058001",2870812,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
28361,15631,"26003076001",1088882,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
31387,15631,"26000007001",1088318,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
30532,15631,"26002139001",1088795,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
28472,15631,"26003096001",2983062,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
28331,15631,"26000458008",1088516,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
28360,15631,"26000458001",1088512,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
30550,15631,"26003049001",1088856,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
31384,15631,"26000727002",1088628,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
31375,15631,"26001112001",1088683,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
28319,15631,"26002018001",1088726,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
30538,15631,"26003066001",1088873,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
31294,15631,"26003136001",1088923,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
31388,15631,"26000065001",1088349,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
31381,15631,"26000055001",1088343,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
30537,15631,"26003140001",1088927,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
28335,15631,"26002071001",1088747,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
30546,15631,"26000486001",1088549,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
30534,15631,"26003147001",1088934,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
28374,15631,"26000908001",1088643,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
28468,15631,"26003026001",1088837,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
31376,15631,"26000007002",1088319,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
28378,15631,"26002132001",1088791,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
30542,15631,"26002012001",1088716,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
28366,15631,"26002122001",1088786,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
30556,15631,"26002019001",1088728,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
31382,15631,"26002011001",1088710,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
31295,15631,"26000036001",1088333,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
28339,15631,"26002014001",1088721,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
30531,15631,"26002158001",1088807,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
30551,15631,"26000313001",1088451,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
28350,15631,"26004006001",1089013,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
28362,15631,"26000214010",1088424,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
31377,15631,"26000258001",1088445,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
31378,15631,"26003072001",1088878,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
31385,15631,"26003092001",1088890,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
30529,15631,"26000108001",1088358,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
31386,15631,"26000000015",3613161,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
31383,15631,"26000054001",1088341,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
28379,15631,"26000032001",1088330,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
28320,15631,"26000596001",1088610,MI,"1",CWSRF IUP/Project Priority List,2022-10-01,2022-10-01,,,
28498,15689,"18000276001",1120158,IN,"3",CWSRF Loan Pre-applications/Final Applications,2023-03-27,2023-03-01,,,
27568,15175,"23000097001",1142536,ME,"74",Asset Management Plan with Costs,2021-01-01,2021-01-01,,,
27567,15175,"23000097002",1142537,ME,"74",Asset Management Plan with Costs,2021-01-01,2021-01-01,,,
27801,15324,"05000315001",1105141,AR,"3",CWSRF Loan Pre-applications/Final Applications,2022-09-07,2022-09-01,,,
27822,15334,"12000001020",1078100,FL,"96",Excel Spreadsheet Annotations,2023-03-24,2021-10-01,,,
27881,15351,"12000077002",1239599,FL,"96",Excel Spreadsheet Annotations,2021-09-23,2021-09-01,,,
27918,15359,"12000000143",3612745,FL,"20",CIP or Master Plan,2022-09-22,2022-09-01,,,
27905,15359,"12000000142",3612744,FL,"20",CIP or Master Plan,2022-09-22,2022-09-01,,,
27891,15359,"12000077002",1239599,FL,"20",CIP or Master Plan,2022-09-22,2022-09-01,,,
28293,15627,"39008135001",1081605,OH,"3",CWSRF Loan Pre-applications/Final Applications,2022-01-06,2022-01-01,,,
28352,15646,"39000181001",1080603,OH,"3",CWSRF Loan Pre-applications/Final Applications,2021-09-02,2021-09-01,,,
31769,17236,"05000195001",1105025,AR,"2",Non-CWSRF Governmental Loan and Grant Applications,2022-11-02,2022-11-01,,,
31787,17248,"55009708001",1206930,WI,"71",Small Community Form,2023-04-17,2023-04-17,,,
31794,17249,"24000015001",1214183,MD,"20",CIP or Master Plan,2019-07-01,2019-07-01,,,
37062,17249,"24000000079",3614025,MD,"20",CIP or Master Plan,2019-07-01,2019-07-01,,,
31799,17252,"24000015001",1214183,MD,"20",CIP or Master Plan,2022-07-01,2022-07-01,,,
34926,17252,"24000300234",1214497,MD,"20",CIP or Master Plan,2022-07-01,2022-07-01,,,
34936,17252,"24000013002",1214177,MD,"20",CIP or Master Plan,2022-07-01,2022-07-01,,,
34934,17252,"24000013001",1214176,MD,"20",CIP or Master Plan,2022-07-01,2022-07-01,,,
35060,17252,"24000013003",1214178,MD,"20",CIP or Master Plan,2022-07-01,2022-07-01,,,
31801,17254,"24000015001",1214183,MD,"96",Excel Spreadsheet Annotations,2023-04-17,2023-04-01,,,
34927,17254,"24000300234",1214497,MD,"96",Excel Spreadsheet Annotations,2023-04-17,2023-04-01,,,
34937,17254,"24000013002",1214177,MD,"96",Excel Spreadsheet Annotations,2023-04-17,2023-04-01,,,
35061,17254,"24000013003",1214178,MD,"96",Excel Spreadsheet Annotations,2023-04-17,2023-04-01,,,
31802,17255,"55005060002",426606,WI,"96",Excel Spreadsheet Annotations,2023-04-18,2024-01-01,,,
31808,17260,"55005060002",426606,WI,"60",Municipal Storm Water Management Plan,2022-03-31,2022-03-01,,,
31812,17263,"55004332000",426536,WI,"2",Non-CWSRF Governmental Loan and Grant Applications,2021-04-14,2021-01-01,,,
31816,17265,"05000012001",1104876,AR,"2",Non-CWSRF Governmental Loan and Grant Applications,2022-11-01,2022-11-01,,,
31819,17268,"55002470002",430003,WI,"2",Non-CWSRF Governmental Loan and Grant Applications,2023-04-11,2023-01-01,,,
31833,17274,"42005242003",1196737,PA,"23",Final Engineer's Estimate/Lowest Bids,2023-02-01,2023-02-01,,,
29033,15980,"25000071001",1092370,MA,"20",CIP or Master Plan,2020-08-01,2020-08-01,,,
29049,15996,"25000190001",1092474,MA,"30","Administrative Orders, Court Orders, or Consent Decrees",2018-03-11,2018-03-01,,,
29059,16006,"25000118001",1092412,MA,"21",Facility Plan or Preliminary Engineering Report ,2022-10-01,2022-10-01,,,
29069,16013,"25000222002",3609769,MA,"17",Integrated Stormwater and Wastewater Plan,2020-01-17,2018-01-01,,,
29083,16019,"25000153001",1092434,MA,"22",Engineer's Study,2023-01-27,2023-01-01,,,
29084,16020,"25000153001",1092434,MA,"22",Engineer's Study,2023-01-27,2023-01-01,,,
29085,16021,"25000136001",1092424,MA,"20",CIP or Master Plan,2022-03-31,2022-03-01,,,
29147,16073,"25000241001",1092526,MA,"22",Engineer's Study,2019-01-04,2019-01-01,,,
29154,16077,"25000047001",1092350,MA,"22",Engineer's Study,2022-10-01,2022-10-01,,,
29333,16179,"21000295002",3542636,KY,"3",CWSRF Loan Pre-applications/Final Applications,2002-01-17,2010-10-01,,,Y
22178,12749,"12000000027",3607663,FL,"96",Excel Spreadsheet Annotations,2018-04-30,2018-04-01,,,
22182,12752,"12000000027",3607663,FL,"20",CIP or Master Plan,2018-04-30,2018-04-01,,,
22215,12760,"21000388001",1139777,KY,"96",Excel Spreadsheet Annotations,2023-03-06,2010-10-01,,,
22238,12772,"55000000152",3610292,WI,"43",Approved State 319 Project Implementation Plans,2022-01-03,2022-01-01,,,
22264,12786,"21000477001",1235529,KY,"3",CWSRF Loan Pre-applications/Final Applications,2020-06-23,2020-06-01,,,
22265,12787,"21000477001",1235529,KY,"3",CWSRF Loan Pre-applications/Final Applications,2022-08-11,2020-06-01,,,
24379,13918,"25001380001",494614,MA,"22",Engineer's Study,2022-10-28,2022-10-01,,,
25241,14258,"09000690001",1071854,CT,"23",Final Engineer's Estimate/Lowest Bids,2023-01-11,2023-01-01,,,
25313,14284,"12000287008",1239657,FL,"99a",Other  Undesignated (submitted as primary),2023-03-07,2023-03-01,,,
25539,14393,"12000108001",2857625,FL,"74",Asset Management Plan with Costs,2020-09-30,2020-09-01,,,
25550,14400,"34008264011",3044388,NJ,"75",Small Community Form (Uploaded as attachment),2023-02-02,2023-02-01,,,
25553,14403,"09000000084",3612525,CT,"22",Engineer's Study,2022-05-01,2022-05-01,,,
25559,14406,"12000108001",2857625,FL,"99a",Other  Undesignated (submitted as primary),2021-12-20,2021-12-01,,,
25664,14406,"12000000051",3609123,FL,"99a",Other  Undesignated (submitted as primary),2021-12-20,2021-12-01,,,
25561,14407,"12000108001",2857625,FL,"96",Excel Spreadsheet Annotations,2021-10-01,2021-10-01,,,
25591,14418,"34001338011",442702,NJ,"75",Small Community Form (Uploaded as attachment),2023-03-03,2023-03-01,,,
25613,14424,"34008605011",442546,NJ,"75",Small Community Form (Uploaded as attachment),2023-03-15,2023-03-01,,,
25655,14436,"55000000221",3612532,WI,"41",Section 319 Funded or EPA Reviewed Watershed-Based Plans,2016-07-01,2016-07-01,,,
25699,14450,"25000103001",1092399,MA,"22",Engineer's Study,2022-06-30,2022-06-01,,,
21727,12497,"10000230012",1066491,DE,"96",Excel Spreadsheet Annotations,2021-07-01,2022-02-01,,,
21733,12503,"21000019002",3540396,KY,"3",CWSRF Loan Pre-applications/Final Applications,2021-02-22,2021-02-01,,,
21777,12534,"12000000019",3607522,FL,"23",Final Engineer's Estimate/Lowest Bids,2022-02-18,2022-02-01,,,
21807,12553,"39004205001",3524317,OH,"3",CWSRF Loan Pre-applications/Final Applications,2020-08-31,2020-08-01,,,
21876,12602,"21000579001",3403754,KY,"3",CWSRF Loan Pre-applications/Final Applications,2021-10-19,2021-10-01,,,
21953,12644,"39004634001",1081203,OH,"3",CWSRF Loan Pre-applications/Final Applications,2021-09-02,2021-09-01,,,
