"CWNS_ID","FACILITY_ID","STATE_CODE","CURRENT_EFFLUENT_TREATMENT_LEVEL","CURRENT_DISINFECTION_FLAG","FUTURE_EFFLUENT_TREATMENT_LEVEL","FUTURE_DISINFECTION_FLAG"
"31000320001",1145807,NE,Secondary,N,Secondary,N
"31000425001",1145824,NE,Secondary,N,Secondary,N
"31000433001",1145827,NE,Secondary,N,Secondary,N
"31000955001",1145889,NE,Secondary,N,Secondary,N
"31001865001",1146008,NE,Secondary,N,Secondary,N
"27000002001",1147886,MN,Advanced,Y,Advanced,Y
"27000211001",1148072,MN,Secondary,N,Secondary,N
"27000350001",1148171,MN,Secondary,N,Secondary,N
"27001107001",1148195,MN,Secondary,N,Secondary,N
"27002113001",1148253,MN,Secondary,N,Secondary,N
"27009803001",1148578,MN,Secondary,N,Secondary,N
"38000270001",1151510,ND,Secondary,N,Secondary,N
"37006602001",1153563,NC,Secondary,N,Secondary,N
"19000838001",1124183,IA,Secondary,N,Secondary,N
"19000924001",1124259,IA,Secondary,N,Secondary,N
"20000106001",1130118,KS,Advanced,Y,Advanced,Y
"20000220001",1130207,KS,Secondary,N,Secondary,N
"20000484001",1130298,KS,Secondary,N,Secondary,N
"20001208001",1130538,KS,Secondary,N,Secondary,N
"20001313001",1130582,KS,Secondary,N,Secondary,N
"29000959000",1133223,MO,Advanced,N,Advanced,N
"29001096001",1133375,MO,Advanced,N,Advanced,N
"29001505001",1133618,MO,Advanced,Y,Advanced,Y
"29003156001",1133924,MO,Secondary,N,Secondary,N
"29003159001",1133925,MO,Advanced,N,Advanced,Y
"29003195001",1133928,MO,Advanced,Y,Advanced,Y
"29004111001",1134120,MO,Advanced,N,Advanced,N
"21000076001",1139541,KY,Secondary,N,Secondary,N
"21000296001",1139712,KY,Secondary,Y,Secondary,Y
"31001495001",1145959,NE,Advanced,Y,Advanced,Y
"31001536001",1145964,NE,Secondary,N,Secondary,N
"31001710001",1145988,NE,Secondary,N,Secondary,N
"31002275001",1146049,NE,Secondary,N,Secondary,N
"31002485001",1146066,NE,Secondary,N,Secondary,N
"27000186001",1148049,MN,Secondary,N,Secondary,N
"27000312001",1148136,MN,Secondary,N,Secondary,N
"01000086001",1101923,AL,Secondary,N,Secondary,N
"05000488001",1105272,AR,Advanced,Y,Advanced,Y
"17000164001",1113444,IL,Advanced,Y,Advanced,Y
"17000397001",1113664,IL,Secondary,N,Secondary,N
"17001814001",1114113,IL,Secondary,N,Secondary,N
"17005016001",1114196,IL,Secondary,Y,Secondary,Y
"17008601001",1114393,IL,Secondary,N,Secondary,N
"18000027001",1120078,IN,Advanced,Y,Advanced,Y
"18000326001",1120164,IN,Advanced,Y,Advanced,Y
"18002050001",1120265,IN,Advanced,Y,Advanced,Y
"18002200001",1120277,IN,Advanced,Y,Advanced,Y
"18004375001",1120357,IN,Advanced,Y,Advanced,Y
"18005731001",1120507,IN,Secondary,N,Secondary,N
"19000086001",1123526,IA,Secondary,N,Secondary,N
"19000266001",1123681,IA,Advanced,N,Advanced,N
"19000304001",1123712,IA,Advanced,N,Advanced,N
"19000315001",1123722,IA,Secondary,N,Secondary,N
"19000330001",1123735,IA,Secondary,N,Secondary,N
"51000123001",1235968,VA,Advanced,Y,Advanced,Y
"37005802001",1236380,NC,Secondary,Y,Secondary,Y
"53000634006",1238901,WA,Secondary,Y,Secondary,Y
"16000123201",448614,ID,Advanced,Y,Advanced,Y
"55009609010",448713,WI,,,,
"46000443001",1179310,SD,Secondary,N,Secondary,N
"53000130001",1180757,WA,Secondary,Y,Secondary,Y
"53000145001",1180759,WA,Secondary,Y,Secondary,Y
"53002270001",1181051,WA,Secondary,Y,Secondary,Y
"48000118001",1182808,TX,Secondary,Y,Secondary,Y
"48001024001",1182892,TX,Secondary,Y,Secondary,Y
"48001199001",1182976,TX,Secondary,Y,Secondary,Y
"48001211001",1182991,TX,Secondary,Y,Secondary,Y
"48001236001",1183015,TX,Secondary,Y,Secondary,Y
"48003040002",1183206,TX,Secondary,Y,Secondary,Y
"48003133001",1183272,TX,Secondary,Y,Secondary,Y
"48005072001",1183621,TX,Secondary,Y,Advanced,Y
"48007054001",1183875,TX,Secondary,Y,Secondary,Y
"48007295001",1184047,TX,Secondary,Y,Secondary,Y
"48007728001",1184240,TX,Secondary,Y,Secondary,Y
"48007751001",1184252,TX,Secondary,Y,Secondary,Y
"51000004005",1192582,VA,Secondary,Y,Secondary,Y
"30000139001",1159189,MT,Secondary,N,Secondary,N
"17000234004",440547,IL,Advanced,N,Advanced,N
"08000204001",1066995,CO,Advanced,Y,Advanced,Y
"04001506001",1069527,AZ,Secondary,Y,Advanced,Y
"27005004001",1148319,MN,Advanced,Y,Advanced,Y
"27005016001",1148322,MN,Secondary,N,Secondary,N
"27005313001",1148334,MN,Secondary,N,Secondary,N
"27005602001",1148351,MN,Secondary,N,Secondary,N
"38000087001",1151339,ND,Secondary,N,Secondary,N
"38000351001",1151587,ND,Secondary,Y,Secondary,Y
"48001186001",2958243,TX,Secondary,Y,Secondary,Y
"16000122001",2967982,ID,Secondary,Y,Advanced,Y
"48003024001",2971022,TX,Secondary,Y,Secondary,Y
"53000111001",3209245,WA,Secondary,Y,Secondary,Y
"29001148051",3223314,MO,Advanced,Y,Advanced,Y
"27043000010",3407264,MN,Secondary,N,Secondary,N
"48007033006",2881937,TX,Secondary,Y,Secondary,Y
"48001246002",2886062,TX,Secondary,Y,Secondary,Y
"20001716001",2919220,KS,Secondary,N,Secondary,N
"39002370002",3299670,OH,Secondary,N,Secondary,N
"08000261001",1067050,CO,Secondary,N,Secondary,N
"42003043001",1196019,PA,Advanced,N,Advanced,N
"17000308001",1113574,IL,Secondary,N,Secondary,N
"17001319001",1114081,IL,Secondary,N,Secondary,N
"17005323001",1114221,IL,Secondary,N,Secondary,N
"17006504001",1114282,IL,Secondary,N,Secondary,N
"17007416001",1114337,IL,Advanced,Y,Advanced,Y
"17007521001",1114354,IL,Secondary,N,Secondary,N
"17009011001",1114396,IL,Secondary,N,Secondary,N
"17009201001",1114407,IL,Secondary,N,Secondary,N
"18001833001",1120259,IN,Advanced,Y,Advanced,Y
"18005831001",1120516,IN,Advanced,Y,Advanced,Y
"19000029001",1123478,IA,Secondary,N,Secondary,N
"19000089001",1123528,IA,Secondary,N,Advanced,Y
"19000102001",1123540,IA,Secondary,N,Secondary,N
"19000279001",1123693,IA,Secondary,N,Secondary,Y
"19000528001",1123917,IA,Secondary,Y,Advanced,Y
"19000630001",1124006,IA,Secondary,N,Secondary,N
"19000648001",1124021,IA,Secondary,N,Advanced,Y
"09001040001",1071898,CT,Secondary,N,Advanced,N
"24000059001",1214334,MD,Advanced,Y,Advanced,Y
"36002001005",1220309,NY,Advanced,Y,Advanced,Y
"36006005001",1220936,NY,Secondary,Y,Secondary,Y
"48006009001",1227896,TX,Secondary,Y,Secondary,Y
"27000128001",1231492,MN,Advanced,N,Advanced,N
"27001018001",1231512,MN,Secondary,N,Secondary,N
"27009223001",1231561,MN,Secondary,N,Secondary,N
"27009501001",1231564,MN,Advanced,Y,Advanced,Y
"36009059001",1232186,NY,Secondary,N,Secondary,N
"18005132001",1234213,IN,Advanced,Y,Advanced,Y
"18005391001",1234223,IN,Advanced,Y,Advanced,Y
"19000523001",1234662,IA,Secondary,N,Secondary,N
"47000290002",1235037,TN,Secondary,Y,Secondary,Y
"37009502001",1236402,NC,Advanced,Y,Advanced,Y
"24000065005",1238381,MD,Secondary,Y,Secondary,Y
"48151251001",2882440,TX,Secondary,Y,Secondary,Y
"54000317001",3036109,WV,Secondary,N,Secondary,N
"36003008002",3133788,NY,Advanced,Y,Advanced,Y
"48001048001",3149313,TX,Secondary,Y,Secondary,Y
"34005274003",3106601,NJ,Secondary,N,Secondary,N
"21000246001",1139673,KY,Secondary,Y,Secondary,Y
"21000384001",1139774,KY,Advanced,Y,Advanced,Y
"31000565001",1145843,NE,Secondary,N,Secondary,N
"31001357001",1145941,NE,Secondary,N,Secondary,N
"31001470001",1145958,NE,Secondary,N,Advanced,N
"31001830001",1146003,NE,Advanced,N,Advanced,N
"27003406001",1148289,MN,Secondary,N,Secondary,N
"27007016001",1148389,MN,Secondary,N,Secondary,N
"38000015001",1151269,ND,Secondary,N,Secondary,N
"38000117001",1151364,ND,Secondary,N,Secondary,N
"38000339001",1151575,ND,Secondary,N,Secondary,N
"30000009001",1159083,MT,Secondary,N,Secondary,N
"54001030001",1094780,WV,Advanced,N,Advanced,N
"54002508001",1094991,WV,Secondary,Y,Secondary,Y
"02000331001",1104821,AK,Primary,N,Primary,N
"13000683001",1109503,GA,Advanced,Y,Advanced,Y
"13000692001",1109513,GA,Secondary,Y,Secondary,Y
"17000524001",1113801,IL,Advanced,Y,Advanced,Y
"17000657002",1113926,IL,Secondary,Y,Secondary,Y
"17001504001",1114097,IL,Secondary,N,Secondary,N
"17001605001",1114101,IL,Advanced,N,Advanced,N
"17001606001",1114102,IL,Advanced,N,Advanced,N
"17007713001",1114376,IL,Secondary,N,Secondary,N
"17007807001",1114382,IL,Secondary,N,Secondary,N
"18001055001",1120246,IN,Secondary,Y,Secondary,Y
"18004662001",1120393,IN,Advanced,Y,Advanced,Y
"18005290001",1120477,IN,Secondary,N,Secondary,N
"19000670001",1124042,IA,Secondary,N,Secondary,N
"19000782001",1124131,IA,Secondary,N,Secondary,N
"19000844001",1124189,IA,Secondary,N,Secondary,N
"02000405001",1216490,AK,Secondary,N,Secondary,N
"36003034001",1220392,NY,Secondary,Y,Secondary,Y
"08201200008",3526636,CO,,,Advanced,Y
"17002085001",3534636,IL,Secondary,N,Secondary,N
"39000133021",3538838,OH,Advanced,Y,Advanced,Y
"19000879001",1124219,IA,Secondary,N,Secondary,N
"16000088001",1128638,ID,Secondary,N,Secondary,Y
"16000120001",1128660,ID,Secondary,Y,Secondary,Y
"20000464002",1130281,KS,Advanced,Y,Advanced,Y
"20001517001",1130636,KS,Secondary,N,Secondary,N
"29001066002",1133348,MO,Advanced,N,,
"29001177001",1133502,MO,Advanced,Y,Advanced,Y
"29002174001",1133717,MO,Advanced,N,Advanced,N
"29002332001",1133785,MO,Advanced,Y,Advanced,Y
"29002474001",1133861,MO,Advanced,N,Advanced,N
"21000172001",1139613,KY,Advanced,Y,Advanced,Y
"21000701001",1139862,KY,Secondary,Y,Secondary,Y
"35000063001",1145076,NM,Secondary,N,Secondary,N
"31001260001",1145928,NE,Secondary,N,Secondary,N
"31001356001",1145940,NE,Secondary,N,Secondary,N
"31003007001",1146092,NE,Secondary,N,Secondary,N
"40000751011",3539716,OK,Secondary,N,Secondary,N
"35201200030",3540276,NM,Secondary,Y,Secondary,Y
"47000280001",1166016,TN,Secondary,Y,Secondary,Y
"22000090002",1168172,LA,Advanced,Y,Advanced,Y
"22000265001",1168186,LA,Secondary,Y,Secondary,Y
"49000081001",1170432,UT,Advanced,Y,Advanced,Y
"40000023001",1172444,OK,Advanced,Y,Advanced,Y
"40000200001",1172584,OK,Secondary,N,Secondary,N
"08000066001",1066868,CO,Secondary,N,Secondary,N
"08000155001",1066950,CO,Advanced,Y,Advanced,Y
"08000188001",1066981,CO,Secondary,Y,Secondary,Y
"08000267001",1067056,CO,Secondary,N,Advanced,Y
"08000356001",1067136,CO,,,Secondary,N
"04001304003",1069438,AZ,Advanced,Y,Advanced,Y
"09000470001",1071819,CT,Secondary,N,Secondary,N
"09000980001",1071890,CT,Advanced,N,Advanced,N
"09001240001",1071921,CT,Advanced,N,Advanced,N
"09001630001",1071969,CT,Advanced,Y,Advanced,Y
"34001089001",1073314,NJ,Advanced,N,Advanced,N
"34001453001",1073488,NJ,Secondary,Y,Advanced,Y
"34007015001",1073854,NJ,Secondary,N,Secondary,N
"34007083001",1073865,NJ,Advanced,Y,Advanced,Y
"22009087010",3011343,LA,Secondary,Y,Secondary,Y
"40000180002",3053456,OK,Secondary,Y,Secondary,Y
"51001400069",3107628,VA,Advanced,Y,Advanced,Y
"39000278006",3298050,OH,Advanced,Y,Advanced,Y
"01200100024",3313255,AL,Advanced,Y,Advanced,Y
"31001950001",3345810,NE,Secondary,N,Secondary,N
"35201200025",3540016,NM,Secondary,N,Secondary,N
"48008073001",1184414,TX,Secondary,Y,Secondary,Y
"48009009001",1184472,TX,Secondary,Y,Secondary,Y
"51000308004",1192946,VA,Advanced,Y,Advanced,Y
"56000028001",1194796,WY,Secondary,N,Secondary,N
"56000073001",1194829,WY,Secondary,N,Secondary,N
"55000560001",1206087,WI,Secondary,Y,Advanced,Y
"55002490001",1206337,WI,Advanced,Y,Advanced,Y
"17002025001",415708,IL,Secondary,N,Secondary,N
"55004180001",1229228,WI,Secondary,Y,Secondary,Y
"31001897001",1230243,NE,Secondary,N,Secondary,N
"20000516001",1230887,KS,Secondary,N,Secondary,N
"20000530001",1230888,KS,Secondary,N,Secondary,N
"20001503001",1230939,KS,Secondary,N,Secondary,N
"17005717001",1232747,IL,Secondary,N,Secondary,N
"47000745001",1235050,TN,Secondary,Y,Secondary,Y
"40000484001",1236879,OK,Secondary,N,Secondary,N
"22003009001",1237414,LA,Advanced,Y,Advanced,Y
"53000180001",1238896,WA,Secondary,Y,Secondary,Y
"39003907003",1081141,OH,Advanced,Y,Advanced,Y
"39003969001",1081147,OH,Secondary,N,Secondary,N
"39003983001",1081148,OH,Advanced,Y,Advanced,Y
"19000863001",1124208,IA,Secondary,N,Secondary,N
"19000937001",1124269,IA,Secondary,N,Secondary,N
"16000061001",1128612,ID,Secondary,Y,Secondary,Y
"20000157001",1130163,KS,Advanced,Y,Advanced,Y
"20001030001",1130493,KS,Secondary,N,Secondary,N
"20001104001",1130500,KS,Secondary,N,Secondary,N
"20001504001",1130628,KS,Advanced,N,Advanced,N
"29001022002",1133275,MO,Advanced,Y,Advanced,Y
"29001073001",1133355,MO,Advanced,N,Advanced,N
"29001148007",1133431,MO,Secondary,N,Secondary,Y
"29001189012",1133524,MO,Advanced,Y,Advanced,Y
"29002022001",1133640,MO,Advanced,N,Advanced,Y
"29003477001",1133970,MO,Advanced,N,Advanced,N
"29003709001",1133998,MO,Advanced,N,Advanced,N
"21000090001",1139554,KY,Secondary,Y,Secondary,Y
"21000216001",1139647,KY,Advanced,Y,Advanced,Y
"21000728002",1139882,KY,Advanced,Y,Advanced,Y
"23000030001",1142464,ME,Secondary,N,Secondary,N
"23000043001",1142477,ME,Secondary,Y,Secondary,Y
"26001123001",1088687,MI,Secondary,N,Secondary,N
"26002165001",1088810,MI,Secondary,N,Secondary,N
"50000021001",1094072,VT,Secondary,Y,Secondary,Y
"54001007001",1094764,WV,Advanced,N,Advanced,N
"54001032001",1094785,WV,Secondary,Y,Secondary,Y
"54003332001",1095114,WV,Secondary,Y,Secondary,Y
"01000242003",1102072,AL,Secondary,Y,Secondary,N
"02000108001",1104792,AK,Primary,Y,Primary,Y
"05000317001",1105143,AR,Secondary,Y,Secondary,Y
"13000016004",1108961,GA,Advanced,N,Advanced,N
"13000139001",1109145,GA,Secondary,N,Secondary,N
"13000204001",1109226,GA,Secondary,Y,Advanced,Y
"48001202001",1227769,TX,Secondary,Y,Secondary,Y
"55000130001",1229129,WI,Advanced,Y,Advanced,Y
"55004530001",1229236,WI,Advanced,Y,Advanced,Y
"24000048002",1214291,MD,Advanced,Y,Advanced,Y
"17000651001",1113920,IL,Advanced,Y,Advanced,Y
"17000721002",1113996,IL,Advanced,Y,Advanced,Y
"17001803001",1114107,IL,Secondary,N,Secondary,N
"17001804001",1114108,IL,Secondary,N,Secondary,N
"17009959001",1114473,IL,Secondary,N,Secondary,N
"18005231001",1120471,IN,,,Advanced,Y
"19000100001",1123538,IA,Secondary,N,Secondary,N
"19000101001",1123539,IA,Advanced,N,Advanced,N
"19000128001",1123558,IA,Secondary,N,Advanced,Y
"19000250001",1123667,IA,Secondary,Y,Secondary,Y
"19000334001",1123739,IA,Secondary,N,Secondary,N
"19000639001",1124012,IA,Secondary,N,Secondary,N
"19000731001",1124090,IA,Secondary,N,Advanced,Y
"19000747001",1124105,IA,Secondary,N,Secondary,N
"19000796001",1124144,IA,Secondary,N,Secondary,N
"19000864001",1124209,IA,Secondary,N,Secondary,N
"19001063001",1124337,IA,Secondary,Y,Advanced,Y
"16000054001",1128603,ID,Secondary,Y,Secondary,Y
"16000187001",1128711,ID,Secondary,Y,Secondary,Y
"16000243001",1128763,ID,Secondary,N,Secondary,N
"20000137001",1130147,KS,Secondary,N,Secondary,N
"39000199501",2806115,OH,Advanced,Y,Advanced,Y
"48007033008",2881992,TX,Secondary,Y,Secondary,Y
"40000069001",3139948,OK,Secondary,N,Secondary,N
"39000176101",3173150,OH,Advanced,Y,Advanced,Y
"31000129001",1145770,NE,Secondary,Y,Secondary,Y
"31000555001",1145841,NE,Secondary,N,Secondary,N
"31000605001",1145846,NE,Advanced,Y,Advanced,Y
"31002345001",1146053,NE,Secondary,N,Secondary,N
"31002555001",1146072,NE,Secondary,N,Secondary,N
"27003519001",1148300,MN,Advanced,Y,Advanced,Y
"27007011001",1148384,MN,Secondary,N,Secondary,N
"08000116801",3418541,CO,Advanced,Y,Advanced,Y
"22003330008",3509036,LA,,,Secondary,Y
"35000051001",1145067,NM,Secondary,Y,Secondary,Y
"31002218001",1230257,NE,Secondary,N,Secondary,N
"20000152001",1230857,KS,Secondary,N,Secondary,N
"20000304001",1230871,KS,Secondary,N,Secondary,N
"20001528001",1230946,KS,Secondary,N,Secondary,N
"36009011001",1232181,NY,Secondary,Y,Secondary,Y
"17000250001",1232706,IL,Advanced,N,Advanced,N
"17007516001",1232759,IL,Advanced,Y,Advanced,Y
"29003589001",1233279,MO,Advanced,Y,Advanced,Y
"18000504001",1234179,IN,Advanced,Y,Advanced,Y
"19000070001",1234633,IA,Secondary,Y,Advanced,Y
"22001294001",1237411,LA,Secondary,Y,Secondary,Y
"17001019001",2865000,IL,Secondary,Y,Secondary,Y
"20000970001",2919193,KS,Secondary,N,Secondary,N
"20000962001",2919249,KS,Secondary,N,Secondary,N
"39005051006",3129628,OH,Advanced,Y,Advanced,Y
"19001083001",1124354,IA,Advanced,N,Advanced,Y
"36003035001",1220397,NY,Secondary,Y,Secondary,Y
"36003072006",1220483,NY,Advanced,Y,Advanced,Y
"36003091001",1220513,NY,Secondary,N,Secondary,N
"36003148001",1220599,NY,Advanced,Y,Advanced,Y
"36004060001",1220758,NY,Secondary,N,Secondary,N
"36007215002",1221181,NY,Secondary,N,Secondary,N
"48001008002",1227754,TX,Secondary,Y,Secondary,Y
"31001046001",1230206,NE,Secondary,N,Secondary,N
"31002290001",1230260,NE,Secondary,N,Secondary,N
"31002570001",1230270,NE,Secondary,N,Secondary,N
"20000936001",1230917,KS,Secondary,N,Secondary,N
"27003413001",1231529,MN,Secondary,N,Secondary,N
"17000179001",1232700,IL,Secondary,N,Secondary,N
"29003509001",1233276,MO,Advanced,Y,Advanced,Y
"18004453001",1234204,IN,Advanced,Y,Advanced,Y
"40000077001",1236857,OK,Secondary,N,Secondary,N
"41000145001",1238055,OR,Secondary,Y,Secondary,Y
"06005080001",1238817,CA,Secondary,N,Secondary,N
"36006020001",2811600,NY,Secondary,Y,Secondary,Y
"48001151002",2865600,TX,Secondary,Y,Secondary,Y
"48007022002",2870720,TX,Secondary,Y,Secondary,Y
"33000146001",2873821,NH,Secondary,N,Secondary,N
"48001288006",2882386,TX,Secondary,Y,Secondary,Y
"27044000297",433109,MN,Primary,N,Primary,N
"08196000000",462342,CO,Secondary,Y,Secondary,Y
"27000197001",1148059,MN,Secondary,N,Secondary,N
"27003303001",1148280,MN,Secondary,N,Secondary,N
"27005404001",1148338,MN,Secondary,Y,Secondary,Y
"27007018001",1148391,MN,Secondary,N,Secondary,N
"40000402001",1172663,OK,Secondary,N,Secondary,N
"40000429001",1172680,OK,Secondary,N,Secondary,N
"40000672001",1172818,OK,Advanced,Y,Advanced,Y
"06004032001",1175516,CA,Advanced,Y,Advanced,Y
"06005024001",1175545,CA,Secondary,N,Secondary,N
"06005257001",1175740,CA,Advanced,Y,Advanced,Y
"06008006002",1175951,CA,Advanced,Y,Advanced,Y
"48000142001",1182827,TX,Secondary,Y,Secondary,Y
"48002070001",1183149,TX,Secondary,Y,Secondary,Y
"48003081002",1183232,TX,Secondary,Y,Secondary,Y
"48004354001",1183519,TX,Secondary,Y,Secondary,Y
"48005093001",1183644,TX,Secondary,Y,Secondary,Y
"48007064003",1183889,TX,Secondary,Y,Secondary,Y
"48007541001",1184133,TX,Secondary,Y,Secondary,Y
"48007925001",1184342,TX,Secondary,Y,Secondary,Y
"48008063001",1184405,TX,Secondary,Y,Secondary,Y
"17001207001",1114056,IL,Secondary,Y,Secondary,Y
"17001412001",1114090,IL,Advanced,Y,Advanced,Y
"17005002001",1114187,IL,Advanced,N,Advanced,N
"17005916001",1114278,IL,Secondary,N,Secondary,N
"17007313001",1114328,IL,Secondary,N,Secondary,N
"17009421001",1114423,IL,Secondary,N,Secondary,N
"18000377001",1120175,IN,Advanced,Y,Advanced,Y
"18003090001",1120287,IN,Advanced,Y,Advanced,Y
"18003230001",1120300,IN,Advanced,Y,Advanced,Y
"18004694001",1120400,IN,Advanced,Y,Advanced,Y
"18005551001",1120504,IN,Advanced,Y,Advanced,Y
"19000784001",1124133,IA,Secondary,N,Secondary,N
"19000834001",1124180,IA,Secondary,N,Secondary,N
"19000925001",1124260,IA,Secondary,N,Secondary,N
"19000939001",1124271,IA,Secondary,N,Secondary,N
"19001011001",1124290,IA,Secondary,N,Secondary,N
"20001609001",1130665,KS,Advanced,Y,Advanced,Y
"29001004001",1133230,MO,Advanced,Y,Advanced,Y
"29001011001",1133243,MO,Advanced,Y,Advanced,Y
"29002010001",1133628,MO,Advanced,N,Advanced,Y
"56000099020",479033,WY,Secondary,N,Secondary,N
"41000038001",1164301,OR,Secondary,Y,Secondary,Y
"41000075001",1164337,OR,Secondary,Y,Secondary,Y
"41000094002",1164352,OR,Secondary,Y,Secondary,Y
"41000117001",1164369,OR,Secondary,Y,Secondary,Y
"41000258001",1164470,OR,Secondary,Y,Secondary,Y
"47000605001",1166068,TN,Secondary,Y,Secondary,Y
"22003087001",1168346,LA,Secondary,Y,Secondary,Y
"22003257001",1168481,LA,Advanced,Y,Advanced,Y
"22009087001",1168692,LA,Secondary,Y,Secondary,Y
"37009901001",1153817,NC,Advanced,Y,Advanced,Y
"49000073001",1170427,UT,Secondary,Y,Secondary,Y
"49000107001",1170457,UT,Advanced,Y,Advanced,Y
"16000070201",459497,ID,,,,
"56000050001",1194812,WY,Secondary,Y,Secondary,Y
"42000127002",1195466,PA,Advanced,N,Advanced,N
"55000880001",1206121,WI,Advanced,Y,Advanced,Y
"55004870001",1206671,WI,Advanced,Y,Advanced,Y
"24000011001",1214174,MD,Secondary,Y,Secondary,Y
"24000094001",1214424,MD,Advanced,Y,Advanced,Y
"36003072001",1220478,NY,Advanced,Y,Advanced,Y
"36005005001",1220816,NY,Advanced,Y,Advanced,Y
"36009099001",1221443,NY,Secondary,Y,Secondary,Y
"48008061001",1227942,TX,Secondary,Y,Secondary,Y
"31001163001",1230212,NE,Secondary,N,Secondary,N
"31001230001",1230214,NE,Secondary,N,Secondary,N
"31001995001",1230249,NE,Secondary,N,Secondary,N
"31002660001",1230273,NE,Secondary,N,Secondary,N
"20000431001",1230881,KS,Secondary,N,Secondary,N
"27044000032",3327485,MN,Secondary,N,Secondary,N
"31001120001",3342077,NE,Secondary,N,Secondary,N
"54004109001",3384770,WV,Secondary,N,Secondary,N
"05000051003",3501300,AR,Secondary,Y,,
"05000055002",3501362,AR,Advanced,Y,Advanced,Y
"38000187001",1151430,ND,Secondary,N,Secondary,N
"37002001001",1153246,NC,Secondary,Y,Secondary,Y
"37002808001",1153307,NC,Secondary,N,Secondary,N
"36002001004",1220308,NY,Advanced,Y,Advanced,Y
"36006032001",1220959,NY,Secondary,N,Secondary,N
"48004078004",1227845,TX,Secondary,Y,Secondary,Y
"55000943001",1229152,WI,Advanced,Y,Advanced,Y
"31000015001",1230162,NE,Advanced,N,Advanced,N
"31000740001",1230196,NE,Secondary,N,Secondary,N
"31001537001",1230227,NE,Secondary,N,Secondary,N
"20000919001",1230916,KS,Secondary,N,Secondary,N
"18004654001",1234208,IN,Advanced,Y,Advanced,Y
"19000151001",1234643,IA,Secondary,N,Secondary,N
"19000600001",1234669,IA,Secondary,N,Secondary,N
"22003043001",1237416,LA,Advanced,Y,Advanced,Y
"39009143001",1237835,OH,Advanced,N,Advanced,N
"41000062001",1238048,OR,Secondary,Y,Secondary,Y
"69000001001",1242240,MP,Secondary,N,Secondary,N
"48001132003",2809368,TX,Secondary,Y,Secondary,Y
"48005011001",2917043,TX,Secondary,Y,Secondary,Y
"08000055001",1066858,CO,Secondary,Y,Secondary,Y
